provinsi,jenis,daerah,tahun,periode,gk,ump,peng,upah,cluster,kategori_kesejahteraan
RIAU,MAKANAN,PERDESAAN,2019,MARET,368149.0,2662026.0,581819.9999999999,16269.999999999998,3,Menengah
RIAU,MAKANAN,PERDESAAN,2019,SEPTEMBER,381046.0,2662026.0,581819.9999999999,16269.999999999998,3,Menengah
RIAU,MAKANAN,PERDESAAN,2020,MARET,394776.0,2888564.0,616148.0,18411.0,3,Tinggi
RIAU,MAKANAN,PERDESAAN,2020,SEPTEMBER,396647.0,2888564.0,616148.0,18411.0,3,Tinggi
RIAU,MAKANAN,PERKOTAAN,2021,MARET,419858.0,2888564.0,714406.0,19144.0,1,Tinggi
RIAU,MAKANAN,PERKOTAAN,2021,SEPTEMBER,432554.0,2888564.0,714406.0,19144.0,1,Tinggi
RIAU,MAKANAN,PERKOTAAN,2022,MARET,450681.0,2938564.0,794813.0,18626.0,1,Tinggi
RIAU,MAKANAN,PERKOTAAN,2022,SEPTEMBER,486130.0,2938564.0,794813.0,18626.0,1,Tinggi
RIAU,MAKANAN,PERDESAAN,2021,MARET,409818.0,2888564.0,643924.9999999999,19144.0,3,Tinggi
RIAU,MAKANAN,PERDESAAN,2021,SEPTEMBER,423953.0,2888564.0,643924.9999999999,19144.0,3,Tinggi
RIAU,MAKANAN,PERDESAAN,2022,MARET,435905.0,2938564.0,687964.9999999999,18626.0,3,Tinggi
RIAU,MAKANAN,PERDESAAN,2022,SEPTEMBER,468911.0,2938564.0,687964.9999999999,18626.0,3,Tinggi
RIAU,NONMAKANAN,PERKOTAAN,2015,MARET,124441.00000000001,1878000.0,661672.9999999999,13303.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,128812.0,1878000.0,661672.9999999999,13303.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2016,MARET,134320.0,2095000.0000000002,701840.0,15506.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,137972.00000000003,2095000.0000000002,701840.0,15506.0,2,Menengah
RIAU,NONMAKANAN,PERDESAAN,2015,MARET,93237.0,1878000.0,413929.0,13303.0,0,Rendah
RIAU,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,98585.0,1878000.0,413929.0,13303.0,0,Rendah
RIAU,NONMAKANAN,PERDESAAN,2016,MARET,99515.0,2095000.0000000002,415428.0,15506.0,0,Rendah
RIAU,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,100785.0,2095000.0000000002,415428.0,15506.0,0,Rendah
RIAU,NONMAKANAN,PERKOTAAN,2017,MARET,145074.0,2266722.0,661941.0,15182.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,147147.0,2266722.0,661941.0,15182.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2018,MARET,148954.0,2464154.0,744297.9999999999,15613.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,149398.0,2464154.0,744297.9999999999,15613.0,2,Menengah
RIAU,NONMAKANAN,PERDESAAN,2017,MARET,104372.99999999999,2266722.0,422216.0,15182.0,0,Rendah
RIAU,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,106403.0,2266722.0,422216.0,15182.0,0,Rendah
RIAU,NONMAKANAN,PERDESAAN,2018,MARET,114001.0,2464154.0,482077.00000000006,15613.0,0,Menengah
RIAU,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,119824.0,2464154.0,482077.00000000006,15613.0,0,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2019,MARET,152604.0,2662026.0,800946.0000000001,16269.999999999998,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,163071.0,2662026.0,800946.0000000001,16269.999999999998,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2020,MARET,170165.0,2888564.0,909577.0,18411.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,170891.0,2888564.0,909577.0,18411.0,2,Menengah
RIAU,NONMAKANAN,PERDESAAN,2019,MARET,123242.0,2662026.0,483155.0,16269.999999999998,0,Menengah
RIAU,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,129376.00000000003,2662026.0,483155.0,16269.999999999998,0,Menengah
RIAU,NONMAKANAN,PERDESAAN,2020,MARET,131654.0,2888564.0,511936.99999999994,18411.0,0,Menengah
RIAU,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,132088.00000000003,2888564.0,511936.99999999994,18411.0,0,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2021,MARET,175412.0,2888564.0,868307.9999999999,19144.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,185998.0,2888564.0,868307.9999999999,19144.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2022,MARET,191327.0,2938564.0,887487.0,18626.0,2,Menengah
RIAU,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,200815.0,2938564.0,887487.0,18626.0,2,Menengah
RIAU,NONMAKANAN,PERDESAAN,2021,MARET,136989.00000000003,2888564.0,538482.0,19144.0,0,Menengah
RIAU,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,140947.0,2888564.0,538482.0,19144.0,0,Menengah
RIAU,NONMAKANAN,PERDESAAN,2022,MARET,146319.0,2938564.0,564974.0,18626.0,0,Menengah
RIAU,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,154999.0,2938564.0,564974.0,18626.0,0,Menengah
JAMBI,MAKANAN,PERKOTAAN,2015,MARET,297507.0,1710000.0,464204.0,12954.000000000002,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2015,SEPTEMBER,308379.0,1710000.0,464204.0,12954.000000000002,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2016,MARET,319954.0,1906650.0000000002,523615.00000000006,13169.0,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2016,SEPTEMBER,328157.0,1906650.0000000002,523615.00000000006,13169.0,1,Menengah
JAMBI,MAKANAN,PERDESAAN,2015,MARET,247652.0,1710000.0,412871.0,12954.000000000002,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2015,SEPTEMBER,258946.0,1710000.0,412871.0,12954.000000000002,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2016,MARET,270888.0,1906650.0000000002,437980.0,13169.0,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2016,SEPTEMBER,277173.0,1906650.0000000002,437980.0,13169.0,3,Menengah
JAMBI,MAKANAN,PERKOTAAN,2017,MARET,336354.0,2062999.9999999998,611921.9999999999,14325.999999999998,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2017,SEPTEMBER,341605.0,2062999.9999999998,611921.9999999999,14325.999999999998,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2018,MARET,358637.0,2243719.0,625662.9999999999,14007.000000000002,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2018,SEPTEMBER,363152.0,2243719.0,625662.9999999999,14007.000000000002,1,Menengah
JAMBI,MAKANAN,PERDESAAN,2017,MARET,287877.0,2062999.9999999998,504542.0,14325.999999999998,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2017,SEPTEMBER,291651.0,2062999.9999999998,504542.0,14325.999999999998,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2018,MARET,312113.0,2243719.0,523147.0,14007.000000000002,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2018,SEPTEMBER,314945.0,2243719.0,523147.0,14007.000000000002,3,Menengah
JAMBI,MAKANAN,PERKOTAAN,2019,MARET,379659.0,2423889.0,632452.0,14304.0,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2019,SEPTEMBER,389321.0,2423889.0,632452.0,14304.0,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2020,MARET,409968.0,2630162.0,640957.0,15840.0,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2020,SEPTEMBER,412391.00000000006,2630162.0,640957.0,15840.0,1,Menengah
JAMBI,MAKANAN,PERDESAAN,2019,MARET,327181.0,2423889.0,525932.9999999999,14304.0,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2019,SEPTEMBER,341445.0,2423889.0,525932.9999999999,14304.0,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2020,MARET,349384.0,2630162.0,565807.0,15840.0,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2020,SEPTEMBER,350313.0,2630162.0,565807.0,15840.0,3,Menengah
JAMBI,MAKANAN,PERKOTAAN,2021,MARET,437220.0,2788826.0,673352.0,16043.0,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2021,SEPTEMBER,448893.0,2788826.0,673352.0,16043.0,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2022,MARET,478149.0,2698941.0,710704.0,16042.0,1,Menengah
JAMBI,MAKANAN,PERKOTAAN,2022,SEPTEMBER,517739.00000000006,2698941.0,710704.0,16042.0,1,Menengah
JAMBI,MAKANAN,PERDESAAN,2021,MARET,362221.0,2788826.0,584661.9999999999,16043.0,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2021,SEPTEMBER,364150.0,2788826.0,584661.9999999999,16043.0,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2022,MARET,380967.00000000006,2698941.0,639512.0,16042.0,3,Menengah
JAMBI,MAKANAN,PERDESAAN,2022,SEPTEMBER,410424.99999999994,2698941.0,639512.0,16042.0,3,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2015,MARET,108566.0,1710000.0,556527.0,12954.000000000002,2,Rendah
JAMBI,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,115476.0,1710000.0,556527.0,12954.000000000002,2,Rendah
JAMBI,NONMAKANAN,PERKOTAAN,2016,MARET,118646.0,1906650.0000000002,624605.9999999999,13169.0,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,120458.0,1906650.0000000002,624605.9999999999,13169.0,2,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2015,MARET,69186.0,1710000.0,349329.0,12954.000000000002,0,Rendah
JAMBI,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,70949.0,1710000.0,349329.0,12954.000000000002,0,Rendah
JAMBI,NONMAKANAN,PERDESAAN,2016,MARET,71249.0,1906650.0000000002,357591.0,13169.0,0,Rendah
JAMBI,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,72563.0,1906650.0000000002,357591.0,13169.0,0,Rendah
JAMBI,NONMAKANAN,PERKOTAAN,2017,MARET,121463.0,2062999.9999999998,641117.0,14325.999999999998,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,123627.00000000003,2062999.9999999998,641117.0,14325.999999999998,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2018,MARET,129154.00000000001,2243719.0,649402.0,14007.000000000002,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,129210.0,2243719.0,649402.0,14007.000000000002,2,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2017,MARET,72641.0,2062999.9999999998,334210.0,14325.999999999998,0,Rendah
JAMBI,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,74385.0,2062999.9999999998,334210.0,14325.999999999998,0,Rendah
JAMBI,NONMAKANAN,PERDESAAN,2018,MARET,86388.0,2243719.0,424329.0,14007.000000000002,0,Rendah
JAMBI,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,86819.0,2243719.0,424329.0,14007.000000000002,0,Rendah
JAMBI,NONMAKANAN,PERKOTAAN,2019,MARET,131996.0,2423889.0,684518.0,14304.0,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,135322.0,2423889.0,684518.0,14304.0,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2020,MARET,139066.00000000003,2630162.0,733847.0000000001,15840.0,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,140106.0,2630162.0,733847.0000000001,15840.0,2,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2019,MARET,91640.00000000001,2423889.0,423707.0,14304.0,0,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,96542.0,2423889.0,423707.0,14304.0,0,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2020,MARET,104118.0,2630162.0,441837.00000000006,15840.0,0,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,104441.0,2630162.0,441837.00000000006,15840.0,0,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2021,MARET,146528.0,2788826.0,753361.9999999999,16043.0,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,149285.0,2788826.0,753361.9999999999,16043.0,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2022,MARET,157559.0,2698941.0,796193.0,16042.0,2,Menengah
JAMBI,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,166816.0,2698941.0,796193.0,16042.0,2,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2021,MARET,108537.0,2788826.0,475304.00000000006,16043.0,0,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,114856.0,2788826.0,475304.00000000006,16043.0,0,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2022,MARET,122845.0,2698941.0,501511.0,16042.0,0,Menengah
JAMBI,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,130842.0,2698941.0,501511.0,16042.0,0,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2015,MARET,263734.0,1974346.0000000002,418794.0,11622.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2015,SEPTEMBER,272915.0,1974346.0000000002,418794.0,11622.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2016,MARET,275736.0,2206000.0,513874.0,12522.999999999998,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2016,SEPTEMBER,283334.0,2206000.0,513874.0,12522.999999999998,1,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2015,MARET,243702.0,1974346.0000000002,358391.0,11622.0,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2015,SEPTEMBER,254209.0,1974346.0000000002,358391.0,11622.0,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2016,MARET,263912.0,2206000.0,408161.0,12522.999999999998,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2016,SEPTEMBER,270182.0,2206000.0,408161.0,12522.999999999998,3,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2017,MARET,291341.0,2388000.0,581213.0,12689.999999999998,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2017,SEPTEMBER,297193.0,2388000.0,581213.0,12689.999999999998,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2018,MARET,313669.0,2595995.0,568797.0,13213.999999999998,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2018,SEPTEMBER,314491.0,2595995.0,568797.0,13213.999999999998,1,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2017,MARET,273134.0,2388000.0,465251.0,12689.999999999998,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2017,SEPTEMBER,278321.0,2388000.0,465251.0,12689.999999999998,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2018,MARET,289522.0,2595995.0,464444.0,13213.999999999998,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2018,SEPTEMBER,291450.0,2595995.0,464444.0,13213.999999999998,3,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2019,MARET,318325.0,2804453.0,536801.9999999999,13580.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2019,SEPTEMBER,331698.0,2804453.0,536801.9999999999,13580.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2020,MARET,337697.0,3043111.0,584582.9999999999,15072.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2020,SEPTEMBER,338390.0,3043111.0,584582.9999999999,15072.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2019,MARET,299598.0,2804453.0,476355.0,13580.0,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2019,SEPTEMBER,311271.0,2804453.0,476355.0,13580.0,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2020,MARET,321453.0,3043111.0,505671.0,15072.0,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2020,SEPTEMBER,323914.0,3043111.0,505671.0,15072.0,3,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2021,MARET,350163.0,3043111.0,611880.0,15873.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2021,SEPTEMBER,354236.0,3043111.0,611880.0,15873.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2022,MARET,374346.0,3144446.0,674967.9999999999,15978.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERKOTAAN,2022,SEPTEMBER,400354.0,3144446.0,674967.9999999999,15978.0,1,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2021,MARET,335549.0,3043111.0,559308.9999999999,15873.0,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2021,SEPTEMBER,337702.0,3043111.0,559308.9999999999,15873.0,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2022,MARET,353000.0,3144446.0,587945.0,15978.0,3,Menengah
SUMATERA SELATAN,MAKANAN,PERDESAAN,2022,SEPTEMBER,368981.0,3144446.0,587945.0,15978.0,3,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2015,MARET,101603.0,1974346.0000000002,514708.00000000006,11622.0,2,Rendah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,105823.0,1974346.0000000002,514708.00000000006,11622.0,2,Rendah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2016,MARET,112324.0,2206000.0,569719.0,12522.999999999998,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,116824.0,2206000.0,569719.0,12522.999999999998,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2015,MARET,61880.0,1974346.0000000002,260923.0,11622.0,0,Rendah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,65785.0,1974346.0000000002,260923.0,11622.0,0,Rendah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2016,MARET,67658.0,2206000.0,293544.0,12522.999999999998,0,Rendah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,69692.0,2206000.0,293544.0,12522.999999999998,0,Rendah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2017,MARET,119191.0,2388000.0,589322.0,12689.999999999998,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,120635.0,2388000.0,589322.0,12689.999999999998,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2018,MARET,124314.0,2595995.0,637747.0,13213.999999999998,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,126557.00000000003,2595995.0,637747.0,13213.999999999998,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2017,MARET,74386.0,2388000.0,317870.0,12689.999999999998,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,77699.00000000001,2388000.0,317870.0,12689.999999999998,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2018,MARET,85005.0,2595995.0,365367.99999999994,13213.999999999998,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,87600.0,2595995.0,365367.99999999994,13213.999999999998,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2019,MARET,128381.0,2804453.0,608271.0,13580.0,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,129424.0,2804453.0,608271.0,13580.0,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2020,MARET,131854.00000000003,3043111.0,637679.0,15072.0,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,132409.0,3043111.0,637679.0,15072.0,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2019,MARET,90188.0,2804453.0,371452.0,13580.0,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,94735.0,2804453.0,371452.0,13580.0,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2020,MARET,100198.0,3043111.0,397041.00000000006,15072.0,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,100455.0,3043111.0,397041.00000000006,15072.0,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2021,MARET,135276.0,3043111.0,670504.9999999999,15873.0,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,137422.0,3043111.0,670504.9999999999,15873.0,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2022,MARET,141579.0,3144446.0,685547.0,15978.0,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,148101.00000000003,3144446.0,685547.0,15978.0,2,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2021,MARET,105866.0,3043111.0,425439.00000000006,15873.0,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,108975.0,3043111.0,425439.00000000006,15873.0,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2022,MARET,114139.0,3144446.0,432887.0,15978.0,0,Menengah
SUMATERA SELATAN,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,124901.0,3144446.0,432887.0,15978.0,0,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2015,MARET,288387.0,1500000.0,434462.0,12491.0,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2015,SEPTEMBER,313872.0,1500000.0,434462.0,12491.0,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2016,MARET,315710.0,1605000.0,501705.0,13471.0,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2016,SEPTEMBER,335957.0,1605000.0,501705.0,13471.0,1,Menengah
BENGKULU,MAKANAN,PERDESAAN,2015,MARET,303059.0,1500000.0,403723.00000000006,12491.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2015,SEPTEMBER,329667.0,1500000.0,403723.00000000006,12491.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2016,MARET,333753.0,1605000.0,422178.0,13471.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2016,SEPTEMBER,335624.0,1605000.0,422178.0,13471.0,3,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2017,MARET,350441.0,1737412.0,546293.9999999999,14011.0,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2017,SEPTEMBER,361375.0,1737412.0,546293.9999999999,14011.0,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2018,MARET,380731.0,1888741.0000000002,599849.9999999999,14353.0,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2018,SEPTEMBER,388650.0,1888741.0000000002,599849.9999999999,14353.0,1,Menengah
BENGKULU,MAKANAN,PERDESAAN,2017,MARET,341275.0,1737412.0,512495.0,14011.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2017,SEPTEMBER,352385.0,1737412.0,512495.0,14011.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2018,MARET,356600.0,1888741.0000000002,524132.0,14353.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2018,SEPTEMBER,356972.0,1888741.0000000002,524132.0,14353.0,3,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2019,MARET,393835.0,2040406.9999999998,608544.0,14510.999999999998,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2019,SEPTEMBER,422120.0,2040406.9999999998,608544.0,14510.999999999998,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2020,MARET,423966.00000000006,2213604.0,636827.9999999999,17407.0,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2020,SEPTEMBER,426542.00000000006,2213604.0,636827.9999999999,17407.0,1,Menengah
BENGKULU,MAKANAN,PERDESAAN,2019,MARET,358509.0,2040406.9999999998,509743.0,14510.999999999998,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2019,SEPTEMBER,369733.0,2040406.9999999998,509743.0,14510.999999999998,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2020,MARET,374440.0,2213604.0,542088.0,17407.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2020,SEPTEMBER,377324.99999999994,2213604.0,542088.0,17407.0,3,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2021,MARET,449159.00000000006,2460996.0,644543.0,18271.0,1,Tinggi
BENGKULU,MAKANAN,PERKOTAAN,2021,SEPTEMBER,462886.0,2460996.0,644543.0,18271.0,1,Tinggi
BENGKULU,MAKANAN,PERKOTAAN,2022,MARET,480128.0,2238094.0,688084.9999999999,16501.0,1,Menengah
BENGKULU,MAKANAN,PERKOTAAN,2022,SEPTEMBER,508068.0,2238094.0,688084.9999999999,16501.0,1,Menengah
BENGKULU,MAKANAN,PERDESAAN,2021,MARET,386775.99999999994,2460996.0,548490.9999999999,18271.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2021,SEPTEMBER,405341.00000000006,2460996.0,548490.9999999999,18271.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2022,MARET,416744.0,2238094.0,595345.0,16501.0,3,Menengah
BENGKULU,MAKANAN,PERDESAAN,2022,SEPTEMBER,437286.0,2238094.0,595345.0,16501.0,3,Menengah
BENGKULU,NONMAKANAN,PERKOTAAN,2015,MARET,109102.0,1500000.0,555949.0,12491.0,2,Rendah
BENGKULU,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,111770.0,1500000.0,555949.0,12491.0,2,Rendah
BENGKULU,NONMAKANAN,PERKOTAAN,2016,MARET,114862.0,1605000.0,695404.0,13471.0,2,Menengah
BENGKULU,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,122478.0,1605000.0,695404.0,13471.0,2,Menengah
BENGKULU,NONMAKANAN,PERDESAAN,2015,MARET,69112.0,1500000.0,326656.0,12491.0,0,Rendah
BENGKULU,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,74513.0,1500000.0,326656.0,12491.0,0,Rendah
BENGKULU,NONMAKANAN,PERDESAAN,2016,MARET,76110.0,1605000.0,332335.0,13471.0,0,Rendah
BENGKULU,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,91690.0,1605000.0,332335.0,13471.0,0,Rendah
BENGKULU,NONMAKANAN,PERKOTAAN,2017,MARET,127360.00000000001,1737412.0,715282.0,14011.0,2,Menengah
BENGKULU,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,129101.00000000003,1737412.0,715282.0,14011.0,2,Menengah
BENGKULU,NONMAKANAN,PERKOTAAN,2018,MARET,136223.00000000003,1888741.0000000002,812762.0,14353.0,2,Menengah
BENGKULU,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,142003.0,1888741.0000000002,812762.0,14353.0,2,Menengah
